# file...... Output_EVs_4kW\output_power.csv
# date...... Tue Mar 01 15:25:39 2016
# user...... Gregorio
# host...... (null)
# target.... transformer 1031
# trigger... (none)
# interval.. 0
# limit..... 0
# timestamp,power_out.real,power_out.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag
2000-01-01 22:04:00 EST,+37734.9,+12340.3,+13028,+4217.34,+17293.4,+5679.2,+7413.48,+2443.81
2000-01-01 22:05:00 EST,+35441.3,+11592.7,+13062.4,+4231.06,+15143.9,+4980.04,+7234.97,+2381.64
2000-01-01 22:06:00 EST,+37281.6,+12194.9,+13389.2,+4338.23,+16413.4,+5394.06,+7479.01,+2462.6
2000-01-01 22:07:00 EST,+37694.6,+12329.7,+13616.1,+4411.52,+16565.1,+5445.36,+7513.41,+2472.83
2000-01-01 22:08:00 EST,+37987.7,+12424.6,+13986.9,+4529.45,+16549.3,+5443.66,+7451.58,+2451.47
2000-01-01 22:09:00 EST,+35666,+11668.3,+13867.8,+4496.85,+14401.4,+4742.26,+7396.85,+2429.16
2000-01-01 22:10:00 EST,+35217.6,+11522.4,+13262,+4302.64,+14305.4,+4707.55,+7650.09,+2512.23
2000-01-01 22:11:00 EST,+33941.2,+11103.9,+13615.6,+4413.05,+13422.3,+4426.08,+6903.37,+2264.79
2000-01-01 22:12:00 EST,+28497,+9326.62,+13356.5,+4355.86,+7927.18,+2623.06,+7213.35,+2347.7
2000-01-01 22:13:00 EST,+28622.4,+9368.73,+13654.2,+4452.73,+7964.62,+2635.4,+7003.53,+2280.59
2000-01-01 22:14:00 EST,+30338.5,+9929.91,+13792.5,+4511.63,+7805.45,+2578.29,+8740.57,+2839.98
2000-01-01 22:15:00 EST,+30712.1,+10052.2,+13820.5,+4522.41,+7890.45,+2605.48,+9001.21,+2924.29
2000-01-01 22:16:00 EST,+29912.4,+9790.47,+13958,+4562.35,+7631.89,+2523.25,+8322.59,+2704.87
2000-01-01 22:17:00 EST,+27870.5,+9121.78,+13801.1,+4497.26,+7544.54,+2499.62,+6524.85,+2124.9
2000-01-01 22:18:00 EST,+30299.2,+9915.73,+13492.9,+4415.07,+7599.99,+2510.75,+9206.28,+2989.92
2000-01-01 22:19:00 EST,+27612.6,+9043.04,+10584.1,+3468.77,+7877.59,+2591.92,+9150.92,+2982.35
2000-01-01 22:20:00 EST,+24985.1,+8187.64,+8293.55,+2726.87,+7640.91,+2502.68,+9050.63,+2958.09
2000-01-01 22:21:00 EST,+23198.3,+7603.55,+7511.26,+2471.68,+7014.51,+2297.2,+8672.53,+2834.67
2000-01-01 22:22:00 EST,+23323.6,+7644.45,+7288.5,+2397.91,+7322.15,+2396.48,+8712.9,+2850.06
2000-01-01 22:23:00 EST,+23758.2,+7786.63,+7732.55,+2541.78,+7437.97,+2436.78,+8587.65,+2808.07
2000-01-01 22:24:00 EST,+24035.1,+7877.4,+7867.98,+2585.63,+7580.02,+2483.23,+8587.08,+2808.54
2000-01-01 22:25:00 EST,+23425.7,+7678.27,+7407.49,+2435.76,+7459.98,+2441.6,+8558.26,+2800.91
2000-01-01 22:26:00 EST,+23737.6,+7780.47,+7288.02,+2395.55,+7932.79,+2595.19,+8516.82,+2789.74
2000-01-01 22:27:00 EST,+23693.5,+7765.92,+7157.13,+2351.34,+8131.49,+2660.11,+8404.88,+2754.46
2000-01-01 22:28:00 EST,+26722.2,+8751.05,+7442.09,+2433.98,+11028,+3597.22,+8252.19,+2719.85
2000-01-01 22:29:00 EST,+26430.9,+8655.98,+7284.94,+2383.22,+10880.8,+3549.05,+8265.18,+2723.72
2000-01-01 22:30:00 EST,+26598.1,+8710.7,+7360.84,+2407.14,+11063.2,+3609.6,+8174.12,+2693.96
2000-01-01 22:31:00 EST,+26258.4,+8599.48,+7081.15,+2316.81,+10973.6,+3578.48,+8203.59,+2704.19
2000-01-01 22:32:00 EST,+26765.9,+8765.25,+7315.93,+2394.17,+10941.4,+3567.89,+8508.51,+2803.2
2000-01-01 22:33:00 EST,+26939.1,+8821.54,+7304.47,+2389.87,+11137,+3631.1,+8497.63,+2800.57
2000-01-01 22:34:00 EST,+28121.6,+9201.77,+9566.22,+3104.99,+12849.6,+4207.82,+5705.74,+1888.96
2000-01-01 22:35:00 EST,+28635.4,+9367.65,+9711.54,+3148.83,+13344.3,+4370.08,+5579.54,+1848.74
2000-01-01 22:36:00 EST,+28176.3,+9218.19,+9267,+3007.68,+13227.5,+4327.23,+5681.71,+1883.29
2000-01-01 22:37:00 EST,+24075.9,+7884.97,+7385.27,+2406.13,+10999.1,+3597.52,+5691.57,+1881.33
2000-01-01 22:38:00 EST,+23941.3,+7841.57,+7422.64,+2419.67,+10690,+3496.21,+5828.69,+1925.7
2000-01-01 22:39:00 EST,+29102.7,+9496.35,+7557.57,+2448.53,+15571.6,+5051.7,+5973.56,+1996.13
2000-01-01 22:40:00 EST,+30902.5,+10083.4,+7947.7,+2570.26,+17153.5,+5573.28,+5801.37,+1939.83
2000-01-01 22:41:00 EST,+27438.2,+8973.2,+7519.94,+2444.27,+14081.6,+4589.71,+5836.63,+1939.23
2000-01-01 22:42:00 EST,+28794.3,+9399.47,+7214.01,+2338.37,+16057.9,+5217.04,+5522.37,+1844.07
2000-01-01 22:43:00 EST,+26887.4,+8777.28,+7152.26,+2318.92,+14437.6,+4690.56,+5297.6,+1767.8
2000-01-01 22:44:00 EST,+26909.6,+8784.8,+7242.49,+2347.29,+14328.6,+4656.83,+5338.5,+1780.67
2000-01-01 22:45:00 EST,+32765.1,+10703.8,+7495.82,+2471.16,+12293.2,+3963.42,+12976.1,+4269.2
2000-01-01 22:46:00 EST,+32236.9,+10531,+7227.54,+2383.1,+12089.2,+3896.86,+12920.1,+4251.04
2000-01-01 22:47:00 EST,+33040.6,+10794.1,+7717.74,+2543.58,+12313.7,+3970.67,+13009.2,+4279.86
2000-01-01 22:48:00 EST,+27330,+8932.51,+7832.93,+2541.49,+13901.2,+4528.49,+5595.84,+1862.54
2000-01-01 22:49:00 EST,+26833.3,+8771.29,+7656.95,+2485.27,+13595,+4429.04,+5581.36,+1856.99
2000-01-01 22:50:00 EST,+29073.1,+9495.88,+8004.29,+2593.78,+15384.1,+5005.24,+5684.73,+1896.86
2000-01-01 22:51:00 EST,+28324.5,+9247.5,+7549.91,+2441.82,+15631,+5087.73,+5143.64,+1717.94
2000-01-01 22:52:00 EST,+28204.6,+9207.9,+7465.72,+2414.69,+15692.6,+5107.01,+5046.33,+1686.2
2000-01-01 22:53:00 EST,+26459.3,+8645.31,+7347.9,+2381.24,+14037.4,+4573.57,+5074.03,+1690.49
2000-01-01 22:54:00 EST,+26116.5,+8531.9,+6816.08,+2209.29,+14165.6,+4610.59,+5134.82,+1712.02
2000-01-01 22:55:00 EST,+23585.1,+7720.93,+7082.3,+2303.64,+11511.3,+3763.23,+4991.48,+1654.07
2000-01-01 22:56:00 EST,+24042.4,+7871.23,+7162.8,+2330.74,+11569.6,+3781.74,+5309.92,+1758.75
2000-01-01 22:57:00 EST,+23441.7,+7675.49,+7009.6,+2282.36,+11197.7,+3659.98,+5234.33,+1733.15
2000-01-01 22:58:00 EST,+23734.4,+7771.31,+6940.01,+2260.48,+11369.8,+3714.36,+5424.66,+1796.47
2000-01-01 22:59:00 EST,+20909.8,+6855.54,+7148.21,+2335.73,+8638.85,+2833.79,+5122.76,+1686.01
2000-01-01 23:00:00 EST,+21316,+6988.01,+7339.45,+2396.83,+8854.59,+2905.18,+5122,+1685.99
2000-01-01 23:01:00 EST,+17865.7,+5859,+5654.58,+1849.3,+7607.93,+2494.51,+4603.24,+1515.2
2000-01-01 23:02:00 EST,+17508.2,+5742.05,+5614.86,+1836.23,+7384.28,+2421.9,+4509.08,+1483.92
2000-01-01 23:03:00 EST,+17858.1,+5856.82,+5886.34,+1925.72,+7255.77,+2379.79,+4716,+1551.31
2000-01-01 23:04:00 EST,+17951.1,+5887.19,+5885.96,+1925.34,+7338.4,+2406.64,+4726.77,+1555.21
2000-01-01 23:05:00 EST,+18045,+5917.69,+5865.58,+1918.05,+7500.49,+2459.44,+4678.94,+1540.2
2000-01-01 23:06:00 EST,+17946.5,+5885.46,+5759.69,+1883.41,+7565.65,+2480.37,+4621.14,+1521.68
2000-01-01 23:07:00 EST,+18042.3,+5916.82,+5896.72,+1927.97,+7524.55,+2467.61,+4621.03,+1521.25
2000-01-01 23:08:00 EST,+24611.3,+8058.42,+5888.54,+1941.75,+7513.65,+2448.62,+11209.2,+3668.05
2000-01-01 23:09:00 EST,+24645.9,+8069.07,+5934.73,+1957.57,+7338.64,+2390.89,+11372.5,+3720.61
2000-01-01 23:10:00 EST,+25193,+8248.21,+5928.95,+1954.45,+7901.15,+2572.93,+11362.9,+3720.83
2000-01-01 23:11:00 EST,+17491,+5734.73,+6302.93,+2057.64,+7115.87,+2335.75,+4072.2,+1341.35
2000-01-01 23:12:00 EST,+17499.1,+5737.36,+6302.95,+2057.59,+7136.04,+2342.38,+4060.09,+1337.39
2000-01-01 23:13:00 EST,+17796,+5834.32,+6474.88,+2113.01,+7201.05,+2364.43,+4120.05,+1356.88
2000-01-01 23:14:00 EST,+19687.6,+6454.33,+6532.94,+2138.77,+7135.58,+2337.82,+6019.1,+1977.73
2000-01-01 23:15:00 EST,+19687.4,+6454.14,+6321.07,+2069.88,+7245.64,+2372.42,+6120.71,+2011.84
2000-01-01 23:16:00 EST,+19677.4,+6451.09,+6545.9,+2144.03,+6944.66,+2275.47,+6186.85,+2031.59
2000-01-01 23:17:00 EST,+17557.6,+5756.49,+6537.4,+2133.86,+6936.64,+2278.7,+4083.58,+1343.94
2000-01-01 23:18:00 EST,+16136.5,+5292.24,+6406.65,+2094.91,+5645.32,+1856.56,+4084.5,+1340.77
2000-01-01 23:19:00 EST,+16128.2,+5289.59,+6296.94,+2058.98,+5746.76,+1889.44,+4084.49,+1341.17
2000-01-01 23:20:00 EST,+18212.3,+5972.61,+8563.46,+2799.7,+5815.3,+1914.28,+3833.56,+1258.63
2000-01-01 23:21:00 EST,+14129.2,+4634.43,+4804.3,+1569.83,+6070.86,+1992.48,+3254.07,+1072.11
2000-01-01 23:22:00 EST,+14425.4,+4731.67,+4837.3,+1581.2,+6065.48,+1990.22,+3522.59,+1160.25
2000-01-01 23:23:00 EST,+14427.2,+4731.9,+4923.4,+1608.39,+6142.47,+2016.11,+3361.35,+1107.4
2000-01-01 23:24:00 EST,+14216.2,+4662.51,+4749.77,+1551.32,+6197.4,+2033.93,+3269.03,+1077.25
2000-01-01 23:25:00 EST,+14042.4,+4605.33,+4554.83,+1487.39,+6248.65,+2050.34,+3238.96,+1067.6
2000-01-01 23:26:00 EST,+14437,+4734.18,+4519.05,+1475.33,+6581.78,+2158.58,+3336.16,+1100.27
2000-01-01 23:27:00 EST,+14105.8,+4626.44,+4798.44,+1567.08,+6028.41,+1979.41,+3278.97,+1079.95
2000-01-01 23:28:00 EST,+14090.2,+4621.6,+4762.62,+1556.2,+5927.68,+1945.87,+3399.92,+1119.53
2000-01-01 23:29:00 EST,+15759.8,+5168.57,+4567.9,+1498.05,+5873.94,+1922.81,+5317.97,+1747.7
2000-01-01 23:30:00 EST,+15689.5,+5145.37,+4321.38,+1417.3,+6032.17,+1973.44,+5335.99,+1754.63
2000-01-01 23:31:00 EST,+15136.2,+4964.23,+4066.29,+1334.78,+5732.89,+1874.99,+5337,+1754.47
2000-01-01 23:32:00 EST,+13004.6,+4266.65,+4385.64,+1434.75,+5360.96,+1759.54,+3258.01,+1072.35
2000-01-01 23:33:00 EST,+12656.9,+4152.78,+4247.14,+1389.78,+5252,+1723.53,+3157.76,+1039.46
2000-01-01 23:34:00 EST,+12800,+4199.59,+4247.03,+1389.58,+5395.28,+1770.38,+3157.66,+1039.63
2000-01-01 23:35:00 EST,+12437.2,+4080.8,+4029.72,+1318.99,+5249.44,+1722.13,+3158,+1039.68
2000-01-01 23:36:00 EST,+12022.8,+3944.9,+3689.19,+1207.9,+5275.93,+1729.86,+3057.72,+1007.14
2000-01-01 23:37:00 EST,+14185.7,+4652.84,+3482.32,+1144.83,+5232.43,+1710.06,+5470.97,+1797.95
2000-01-01 23:38:00 EST,+14451.2,+4739.64,+3482.09,+1144.83,+5396.93,+1763.35,+5572.14,+1831.47
2000-01-01 23:39:00 EST,+14299.9,+4690.37,+3542.76,+1164.2,+5413.36,+1769.43,+5343.8,+1756.75
2000-01-01 23:40:00 EST,+12607.2,+4136.38,+3685.56,+1207,+5536.42,+1814.19,+3385.22,+1115.19
2000-01-01 23:41:00 EST,+11024.6,+3617.27,+2961.79,+970.651,+5187.97,+1698.57,+2874.85,+948.053
2000-01-01 23:42:00 EST,+10727.8,+3520.45,+2962.07,+970.962,+4971.06,+1628.33,+2794.7,+921.165
2000-01-01 23:43:00 EST,+10787.4,+3539.91,+3012.14,+987.266,+5031.87,+1648.26,+2743.4,+904.385
2000-01-01 23:44:00 EST,+10766,+3533.24,+3012.12,+987.753,+4819.16,+1578.52,+2934.76,+966.96
2000-01-01 23:45:00 EST,+10496.1,+3444.86,+2852.55,+935.772,+4648.24,+1522.33,+2995.35,+986.755
2000-01-01 23:46:00 EST,+10312.7,+3384.85,+2742.14,+900.103,+4419.61,+1447.21,+3150.91,+1037.53
2000-01-01 23:47:00 EST,+10235.5,+3359.55,+2681.03,+880.267,+4318.61,+1414.02,+3235.88,+1065.26
2000-01-01 23:48:00 EST,+10110.3,+3318.42,+2673.31,+877.35,+4379.43,+1434.29,+3057.51,+1006.78
2000-01-01 23:49:00 EST,+12554.6,+4116.36,+2617.77,+857.885,+6692.4,+2186.51,+3244.42,+1071.96
2000-01-01 23:50:00 EST,+12589.8,+4127.9,+2617.74,+857.93,+6692.33,+2186.39,+3279.74,+1083.58
2000-01-01 23:51:00 EST,+12867.1,+4218.64,+2750.19,+901.024,+6847.61,+2237.33,+3269.33,+1080.29
2000-01-01 23:52:00 EST,+9812.96,+3220.83,+2595.5,+851.954,+4179.41,+1368.72,+3038.05,+1000.16
2000-01-01 23:53:00 EST,+10037.5,+3294.59,+2615.66,+859.102,+4000.38,+1309.9,+3421.43,+1125.58
2000-01-01 23:54:00 EST,+12128.8,+3978.34,+2362.34,+778.024,+4200.24,+1371.49,+5566.25,+1828.83
2000-01-01 23:55:00 EST,+12109.5,+3972.05,+2371.41,+781.049,+4171.81,+1362.31,+5566.31,+1828.69
2000-01-01 23:56:00 EST,+11866.1,+3892.29,+2355.45,+775.824,+4009.9,+1309.58,+5500.7,+1806.89
2000-01-01 23:57:00 EST,+9772.69,+3207.86,+2685.29,+881.728,+3897.66,+1276.89,+3189.74,+1049.24
2000-01-01 23:58:00 EST,+9540.15,+3131.73,+2685.42,+881.989,+3651.69,+1196.55,+3203.04,+1053.2
2000-01-01 23:59:00 EST,+9258.77,+3039.47,+2685.61,+881.665,+3651.97,+1197.04,+2921.18,+960.773
2000-01-02 00:00:00 EST,+9283.02,+3047.37,+2760.87,+906.017,+3749.02,+1229.01,+2773.12,+912.339
